# Pathway	1136_F-BL_CP04543-B_L001_Abundance	1136_FV-W4_CP04543_L007_Abundance	1137__FV-W4_CP04543_L007_Abundance	1138_F-BL_CP04543-B_L001_Abundance	1138__FV-W4_CP04543_L007_Abundance	1139__FV-W4_CP04543_L007_Abundance	1140_F-BL_CP04543-B_L001_Abundance	1140__FV-W4_CP04543_L007_Abundance	1141__FV-W4_CP04543_L007_Abundance	1142_F-BL_CP04543-B_L001_Abundance	1142__FV-W4_CP04543_L007_Abundance	1143__FV-W4_CP04543_L007_Abundance	1144_F-BL_CP04543-B_L001_Abundance	1144__FV-W4_CP04543_L007_Abundance	1145__FV-W4_CP04543_L007_Abundance	1146_F-BL_CP04543-B_L001_Abundance	1146__FT-W4_CP04543_L007_Abundance	1147__FT-W4_CP04543_L007_Abundance	1148_F-BL_CP04543-B_L001_Abundance	1148_FT-W4_CP04543_L007_Abundance	1149_FT-W4_CP04543_L007_Abundance	1150_F-BL_CP04543-B_L001_Abundance	1150_FT-W4_CP04543_L007_Abundance	1151_FT-W4_CP04543_L007_Abundance	1152_F-BL_CP04543-B_L001_Abundance	1152_FT-W4_CP04543_L007_Abundance	1153_FT-W4_CP04543_L007_Abundance	1154_F-BL_CP04543-B_L001_Abundance	1154_FT-W4_CP04543_L007_Abundance	1155_FT-W4_CP04543_L007_Abundance	1156_M-BL_CP04543-B_L001_Abundance	1156_MSV-W4_CP04543_L007_Abundance	1157_MSV-W4_CP04543_L007_Abundance	1158_MSV-W4_CP04543_L007_Abundance	1159_MSV-W4_CP04543_L007_Abundance	1160_M-BL_CP04543-B_L001_Abundance	1160_MSV-W4_B_CP04543_L001_Abundance	1161_MSV-W4_CP04543_L007_Abundance	1162_MSV-W4_CP04543_L007_Abundance	1163_MSV-W4_CP04543_L007_Abundance	1164_M-BL_CP04543-B_L001_Abundance	1164_MSV-W4_CP04543_L007_Abundance	1165_MSV-W4_CP04543_L007_Abundance	1166_M_O_V-W4_CP04543_L007_Abundance	1167_M_O_V-W4_CP04543_L007_Abundance	1168_M-BL_CP04543-B_L001_Abundance	1168_M_O_V-W4_CP04543_L007_Abundance	1169_M_O_V-W4_CP04543_L007_Abundance	1170_M-BL_CP04543-B_L001_Abundance	1170_M_O_V-W4_CP04543_L007_Abundance	1171_M_O_V-W4_CP04543_L007_Abundance	1172_M_O_V-W4_CP04543_L007_Abundance	1173_M_O_V-W4_CP04543_L007_Abundance	1174_M-BL_CP04543-B_L001_Abundance	1174_M_O_V-W4_CP04543_L007_Abundance	1176_M_ORX_E-W4_CP04543_L007_Abundance	1177_M_ORX_E-W4_CP04543_L007_Abundance	1178_M-BL_CP04543-B_L001_Abundance	1178_M_ORX_E-W4_CP04543_L007_Abundance	1179_M_ORX_E-W4_CP04543_L007_Abundance	1180_M-BL_CP04543-B_L001_Abundance	1180_M_ORX_E-W4_CP04543_L007_Abundance	1181_M_ORX_E-W4_CP04543_L007_Abundance	1182_M-BL_CP04543-B_L001_Abundance	1182_M_ORX_E-W4_CP04543_L007_Abundance	1183_M_ORX_E-W4_CP04543_L007_Abundance	1184_M-BL_CP04543-B_L001_Abundance	1184_M_ORX_E-W4_CP04543_L007_Abundance	1185_M_ORX_E-W4_CP04543_L007_Abundance
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127947	0	0	0	0.000662867	0	0	0	0	0	0	0	0	0	0.000669551	0	0.000578795	0	0	0	0	0	0	0	0	0	0	0	0.000353773	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_sp_CAG_754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386258
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0.000217861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000521741	0.000230536	0	0	0.00104387	0	0	0	0	0	0	0	0	0	0.000819307	0	0	0	0.000271739	0	0	0.000848336	0	0.000360183	0.000319111	0	0.000410245	0.000568358	0	0.000154967	0	0	0	0	0.000241148	0.000475879	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0	0	0	0	0	0	0	0	0.000237474	0	0	0	0	0	0.000291026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000678418	0	0	0	0	0	0	0.000432578	0.00118473	0.000277529	0	0.00129953	0.00470571	0	0.0027767	0.00210255	0	0.00315064	0.00143604	0	0.00147935	0.00351588	0	0.00236768	0.00136392
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Clostridium.s__Clostridium_sp_ASF502	0.000330432	0	0	0.000435971	0	0	0.000130132	0	0	0.000242544	0	0	0	0	0	0.000525061	0	0	0.00056751	0	0	0.000589646	0	0	0.000371828	0	0	0	0	0	0.000406065	0	0	0	0	0.00038799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014761	0	0	0.000113768	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Enterorhabdus.s__Enterorhabdus_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000657287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Eubacterium.s__Eubacterium_sp_14_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36558e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1	0	0	0	0.00050084	0	0	0	0	0	0	0	0	0	0	0	0.000688741	0	0	0	0	0	0	0	0	0	0	0.000318204	0	0.00085615	0	0	0	0	0	0	0	0.000856145	0	0	0	0	0	0	0	0	0.000355992	0.000848323	0	0.000473419	0	0	0	0	0	0	0	0	0	0	0.000239396	0	0	0	0	0.000588803	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4	0.000374653	0.00058691	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207066	0	0	0	0	0	0.00057132	0	0	0	0	0	0	0.000798958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000470208	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000451436	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2	0	0	0	0	0	0	0	0	0	0	0.000938721	0	0	0	0	0	0	0	0	0	0	0.000156395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310588	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1	0.000312072	0	0	0.000375366	0	0	0	0	0	0.000208422	0	0	8.37776e-05	0	0	0.000536855	0	0	0.000910894	0	0	0.00029819	0	0	0.000363559	0	0	0.000267022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_johnsonii	0.000510676	0.0004154	0.0040496	0.000673929	0.00470761	0.00497759	0.00265829	0.00545152	0.00943294	0.00377924	0.00653448	0.00879491	0.00133213	0	0.00699667	0.000364289	0.00144329	0.00245154	0.000531074	0.00532265	0.000488656	0.00203375	0.00464336	0.0060026	0.000797866	0.00220637	0.00344573	0.00256351	0.00315808	0.00238963	0.00205853	0	0	0.00272893	0	0.00211745	0	0	0.00104883	0.00239115	0.000689635	0	0	0.00139507	0.00179768	0.00293647	0	0.00141262	0.00168796	0.00237441	0.00105894	0.00246379	0.00128699	0.00131747	0.000988321	0.00244164	0.00261836	0.00117934	0.00323702	0.00325419	0.000235472	0.00351248	0.00231479	0.00145796	0.00179621	0.00360855	0.00062367	0.00252214	0.00159447
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_murinus	0.000332859	0.000451835	0.00294825	0.000391159	0.00126657	0.00492395	0.00105738	0.00150531	0.00172432	0.00174405	0.000662915	0.00150861	0.000816544	0	0.000567074	0.000755074	0.00510021	0.00588071	0	0.00395033	0.00358191	0.000470661	0.00499827	0.00707222	0.000799309	0.00525013	0.0103666	0.0012766	0.000673504	0.00315949	0.000782395	0	0.00384098	0.00227802	0.00371622	0.000660034	0.00198432	0.000612676	0.00165183	0.0043557	0.00283447	0	0.000444855	0	0	0.000303606	0.00067246	0.000478164	0.000312113	0.00139172	0	0.000913606	0.00221513	0.00927876	0.00115075	0.000788068	0	0.0028627	0	0.000394645	0.000409963	0	0	0.00259111	0.000793718	0	0.000575688	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Lactobacillus.s__Lactobacillus_reuteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010783	0	0	0	0	0	0	0	0	0	0.000599082	0.00102216	0	0.000562755	0.000558466	0.000384934	0.00133662	0	0.00156475	0	0.000593211	0.000417366	0.00155571	0.000691219	0.00216776	0.00100517	0.000707571	0	0.00110593	0	0.00115078	0.00151712	0.000710871	0.00121503	0.00130593	0.000601287
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Mucispirillum.s__Mucispirillum_schaedleri	0.00038556	0	0.00071734	0.000646509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090152	0.000539475	0	0	0	0	0	0	0	0.000775638	0	0	0	0.000414925	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Prevotella.s__Prevotella_sp_MGM1	0.00195148	0	0	0.00110156	0	0.00056073	0.0030101	0.000431325	0	0.0021423	0	0	0.00263722	0	0.000435006	0.000837523	0	0	0.000521606	0.000710715	0	0.000869164	0.00170205	0	0.00250111	0.00126828	0.000344606	0.00178413	0	0	0.00244505	0	0	0.000796614	0	0.00194259	0	0	0.000906108	0	0.00366883	0	0	0.000920905	0.00160361	0.00276196	0	0.000491012	0.00304357	0	0.00116581	0.000969468	0.000468371	0.00370989	0	0.0010543	0.000509574	0.00204917	0.000231363	0	0.00225153	0	0.000478949	0.0041783	0	0	0.00399873	0	0.000981743
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Prevotella.s__Prevotella_sp_ne3005	0	0	0	0	0	0	0	0	0	0	0	0	0.000158561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|g__Turicimonas.s__Turicimonas_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis|unclassified	0.0139457	0.0153191	0.0104595	0.0140562	0.0133707	0.00952431	0.0131048	0.0127396	0.00767804	0.00935832	0.0100536	0.00715084	0.0118607	0.0235194	0.0107602	0.0153042	0.0216686	0.0120811	0.0178513	0.0171825	0.0183612	0.0147391	0.0190558	0.00888488	0.0183076	0.0122765	0.00903579	0.013725	0.0137029	0.0162795	0.0130616	0.0234324	0.0170056	0.0148392	0.0219612	0.0112954	0.0197846	0.02289	0.0147971	0.0156736	0.0153195	0.0215672	0.0189546	0.0115853	0.00916986	0.0113893	0.0168644	0.010192	0.0110745	0.0125452	0.0116629	0.00878202	0.0106402	0.00713315	0.0132232	0.00939853	0.00772672	0.0112269	0.00801295	0.0104778	0.0152338	0.00504879	0.0127437	0.00738529	0.009267	0.00577349	0.0123191	0.00625176	0.00985182
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0	0	0	0	0	0	0	0	0	0	0	0	0.00203159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249269	0	0	0	0	0.00264489	0	0	0.00154896	0	0	0	0	0	0	0	0	0	0.00149835	0	0	0.00103858	0	0.000892072	0	0	0	0	0.00143406
FASYN-ELONG-PWY: fatty acid elongation -- saturated|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.00167705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213815	0	0	0	0	0.00201487	0	0	0.00125494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000767174	0	0	0	0	0
FERMENTATION-PWY: mixed acid fermentation	0.00163884	0.00491388	0.00331171	0.00251756	0.00381065	0.00248709	0.000551077	0.00163672	0	0	0	0.00230672	0.00415441	0.00130257	0	0.00193812	0	0	0.00339754	0	0.00435477	0.00137786	0	0.00251639	0.00130149	0	0.0018975	0.00134883	0.00165346	0	0.000776388	0	0.0028828	0	0.00361052	0	0.00197183	0.00406671	0.00373107	0.00150502	0	0.00338389	0.0028127	0.00475202	0.00108038	0.00212537	0.00897811	0.00501855	0	0	0.004454	0.00155457	0.00213479	0	0.00355582	0	0.00137417	0.00126201	0	0	0.00102574	0	0.00260391	0.000953055	0	0	0.000394705	0	0.00169513
FERMENTATION-PWY: mixed acid fermentation|unclassified	0.00129074	0.00388645	0.00218249	0.00172514	0.00145077	0.0014836	0.000225436	0.00103993	0	0	0	0.00164252	0.000810688	0	0	0.00175089	0	0	0.00328759	0	0.0035922	0.00110742	0	0.00149297	0.000970368	0	0.00137776	0.0008929	0.00137356	0	0.000639169	0	0.00282607	0	0.00356998	0	0.00193737	0.00405368	0.00242797	0.00131974	0	0.00335909	0.00265757	0.00402949	0.000671523	0.000897869	0.00696821	0.00372931	0	0	0.00371602	0.00086427	0.00100965	0	0.00311077	0	0.000582447	0.000752999	0	0	0.0010085	0	0.00127446	0.000607962	0	0	0.000382208	0	0.000809507
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000461932	0	0	0	0	0.000342586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUCCAT-PWY: fucose degradation	0	0	0	0	0	0	0.00012647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168579	0	0	0	0	0	0	0	0.00111642	0	0.000246644	0	0.00167426	0	0	0.000174332	0	0	0	0	0.000577731	0	0.00107021	0	0.00130679	0	0.00028552	0	0	0	0	0	0	0	0	0	0.000226937	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0.00123092	0	0	0.000805948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000830345	0	0	0.00125429	0	0	0	0	0	0	0	0	0.000635126	0	0	0	0	0.000448587	0	0	0.00116987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000652274	0	0	0.000440187	0	0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation|unclassified	0.000629633	0	0	0.000569121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074825	0	0	0.000870565	0	0	0	0	0	0	0	0	0.000301905	0	0	0	0	0.000272366	0	0	0.000660656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000330809	0	0	0	0	0
GALACTUROCAT-PWY: D-galacturonate degradation I	0.00205755	0.00182267	0.0015604	0.00182045	0	0.00170713	0.00148771	0.000690814	0	0.00149062	0	0.000294804	0.00177377	0	0	0.00241702	0	0.00184921	0.00271424	0.00101558	0.00130937	0.00183436	0	0	0.00101013	0	0.000594557	0.00150188	0.00141825	0.00100465	0.000820598	0.000723095	0.0016477	0.000638354	0.00174841	0.000399912	0	0.00176526	0.00169486	0.0008826	0.000733638	0.00149817	0.000507838	0.000788122	0	0.00132264	0.00130972	0.00120404	0.000444252	0	0.00121715	0	0	0.000572189	0	0	0	0.000447853	0.000335175	0	0.000496409	0.000287993	0	0.00111342	0	0	0.00096541	0	0.000853194
GALACTUROCAT-PWY: D-galacturonate degradation I|unclassified	0.00185418	0.00180373	0.00148232	0.00163212	0	0.00151499	0.00141117	0.000651415	0	0.00139299	0	0.000278422	0.00157246	0	0	0.00225668	0	0.00160994	0.00250542	0.000950325	0.00129503	0.00171044	0	0	0.00097622	0	0.000584804	0.00141627	0.0012907	0.000991939	0.000796955	0.000706107	0.0016477	0.000615767	0.00174841	0.000393686	0	0.0015276	0.000872006	0.000854708	0	0.00149817	0.000498834	0	0	0.00125468	0.0012412	0.000892805	0.000433374	0	0.000889485	0	0	0.000536351	0	0	0	0	0.000302375	0	0.000490683	0.000169174	0	0.00102288	0	0	0.000909484	0	0.000602747
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.00304176	0.00146898	0.00424574	0.00210366	0.00132461	0.00291496	0.00198497	0.00452077	0.00476348	0.0023413	0.00247843	0.00243553	0.000726957	0.00299168	0.00345395	0.0031523	0.00601556	0.00618414	0.00253308	0.0043041	0.00505609	0.00287054	0.0022254	0.00152819	0.00509219	0.0048234	0.00431551	0.00152245	0.00397458	0.00224433	0.00268888	0.00358277	0.00787988	0.0038469	0.00424264	0.00225732	0.00485902	0.0041946	0.00399563	0.00635767	0.00353766	0.00418713	0.00302036	0.00334273	0.00424434	0.00243282	0.00229438	0.00403219	0.00333953	0.00627741	0.00307267	0.00573841	0.0052469	0.00141141	0.00214971	0.00489761	0.00277898	0.00221032	0.00464918	0.00176661	0.0037665	0.00407854	0.0031802	0.00238194	0.00359536	0.00514842	0.00331144	0.00167293	0.00445888
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68152e-05	0	0	0	0	0
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	0.002669	0.00141169	0.00189321	0.00126985	0.00085186	0	0.00136704	0.000895195	0.000490143	0.000710041	0.000784433	0.000345204	0.000607757	0	0.000611486	0.00212146	0.00201388	0.000799759	0.00218985	0.00231603	0.00380619	0.00175959	0	0.000518241	0.0038087	0.000843727	0.00107627	0.00136175	0.002354	0.000745407	0.0018503	0.00223303	0.00341491	0.00061111	0.00342127	0.00196776	0.00272298	0.00301751	0.00230506	0.00358389	0.00172231	0.00344169	0.00253813	0.00210849	0	0.00171095	0.00224645	0.00188008	0.00267277	0.0010471	0.00208087	0	0.00155189	0.00102104	0.001182	0.000553588	0.000309578	0.00141954	0.000226247	0.000808083	0.0033553	0.000238956	0.00120178	0.00141377	0.00152957	0	0.00158009	0	0.00123799
GLUCONEO-PWY: gluconeogenesis I	0.00973144	0.00912527	0.0120317	0.00755307	0.00784122	0.0142142	0.0134847	0.012056	0.0079292	0.0140742	0.00840784	0.00719633	0.0112106	0.012083	0.0106961	0.00841914	0.0158265	0.0130814	0.00825006	0.0165199	0.00820309	0.00931216	0.0163351	0.0118676	0.0133207	0.0127871	0.00964623	0.013682	0.0108223	0.0161228	0.0141605	0.0078922	0.0080558	0.0127566	0.00794389	0.0118633	0.00708052	0.00667837	0.0092474	0.0104366	0.0112488	0.00562212	0.0083762	0.00851276	0.0105599	0.0144601	0.00688916	0.00999169	0.0130822	0.0140088	0.00877187	0.011595	0.0111418	0.0105657	0.00901223	0.0129118	0.00956021	0.0158238	0.0090558	0.0110935	0.0130256	0.00796344	0.0100037	0.0116848	0.0106838	0.00827904	0.0135315	0.00817571	0.00871045
GLUCONEO-PWY: gluconeogenesis I|g__Staphylococcus.s__Staphylococcus_xylosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396143	0	0	0	0	0	0	0
GLUCONEO-PWY: gluconeogenesis I|unclassified	0.00820079	0.00832478	0.00684088	0.00624425	0.00417175	0.00763384	0.00696441	0.00487575	0.0021787	0.0078493	0.00269501	0.000782425	0.0077328	0.0118216	0.00346081	0.00701273	0.0120875	0.0032566	0.00689224	0.00840508	0.00731804	0.00672404	0	0.00527976	0.01112	0.00253151	0.00582548	0.00753013	0.00669909	0.0123637	0.00909207	0.00301099	0.0077159	0.0071706	0.00781937	0.0083964	0.00633319	0.00588193	0.00649309	0.00750382	0.0064957	0.00533773	0.0073888	0.00525056	0.00519863	0.00930838	0.00561764	0.00792945	0.00884398	0.00650045	0.00416105	0.00611127	0.00321877	0.00525906	0.0062591	0.00476198	0.00132269	0.00709421	0	0.00399335	0.011551	0.000861637	0.00164266	0.0044198	0.00420646	0.000794237	0.00984946	0	0.00220948
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0.00229804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.000553642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	0.00149858	0	0	0.00117596	0.000986672	0	0.0010827	0	0	0	0	0.000278442	0	0	0	0.00151346	0	0	0.00277828	0.000987751	0.00110087	0.00125289	0	0	0	0	0	0.000525953	0	0	0.00102144	0.00211316	0.00118378	0.000988339	0	0.0012166	0.0010661	0.00239936	0.00190925	0	0.000953265	0.00147459	0.00102484	0.000939239	0	0.00115436	0.00130512	0.00137666	0.000767353	0	0.00133427	0	0	0.000640614	0	0	0	0.00020026	0.000398023	0	0.000804906	0.000413929	0	0.00112961	0.000712117	0	0.0006229	0	0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation|unclassified	0.000959035	0	0	0.000861965	0	0	0	0	0	0	0	0	0	0	0	0.000785708	0	0	0.00137106	0	0	0.00112794	0	0	0	0	0	0	0	0	0.00030973	0.00106126	0.000668455	0.000944412	0	0.00029734	0.00106555	0.00231822	0.000973212	0	0	0.00147459	0.000708485	0	0	0.000596004	0.00124791	0.00100655	0.000373921	0	0	0	0	0.000318476	0	0	0	0	0	0	0.0006771	0.000193258	0	0.00035975	0	0	0.000330382	0	0
GLUDEG-I-PWY: GABA shunt	0.000360547	0.000500469	0.00262091	0.000405004	0.00133214	0.00216542	0.000883459	0.00148481	0.00263139	0.00140515	0.00152867	0.00228131	0.000734281	0	0.00102399	0.000405006	0	0.00103467	0	0.00141248	0	0.00147126	0	0.00173058	0.000221406	0.00131708	0.000696972	0.0011981	0.00123173	0.000932737	0.000698972	0	0	0.00183682	0	0.00139337	0	0	0	0.00061911	0.000850307	0	0	0.000622908	0.00165163	0.00106862	0	0.000829704	0.000885524	0.00276784	0.000716616	0.00144765	0.00115434	0.00122673	0.0012385	0.00195759	0.000907547	0.00148586	0.00112267	0.00107804	0	0.0017403	0.000900626	0.00168722	0.00188501	0.00123536	0.00120974	0.00111089	0.00104948
GLUDEG-I-PWY: GABA shunt|g__Lactobacillus.s__Lactobacillus_reuteri	0.000277077	0	0.00222408	0.000359503	0.00118955	0.00166965	0.000667697	0.00132516	0.00225057	0.00120227	0.00125247	0.00204409	0.000536699	0	0.00093459	0.000309932	0	0.00082662	0	0.000972554	0	0.00120434	0	0.00126618	0	0.00113799	0	0.000821611	0.00105136	0.000772573	0.00046767	0	0	0.00112021	0	0.000428138	0	0	0	0	0	0	0	0.000344515	0.00126278	0.000752619	0	0.000501124	0.000509155	0.00222571	0	0.00094609	0	0.00083842	0.00079382	0.00125153	0.000714236	0.0010071	0.000614694	0.000906424	0	0.00126513	0.000787944	0.00102911	0.00129882	0.0008747	0.000858001	0.000902499	0.000480863
GLUTORN-PWY: L-ornithine biosynthesis I	0.0108122	0.0140206	0.00604123	0.0109869	0.00751877	0.00307706	0.00371456	0.00547551	0.00489162	0.00201399	0.00857686	0.00549338	0.00353347	0.00857997	0.00839541	0.0120546	0.00635931	0.00371993	0.0118538	0.00268094	0.00910591	0.0081916	0	0.00138244	0.00701933	0.00451814	0.00335111	0.00536768	0.0072175	0.00576581	0.00719371	0.0131505	0.0117258	0.00448695	0.0087539	0.00856578	0.0141169	0.0124306	0.0106879	0.00606988	0.00284771	0.0165172	0.0125074	0.0084045	0.00728704	0.00549318	0.0138388	0.010173	0.00782066	0.00653836	0.00771276	0.00663091	0.00611675	0.00184485	0.00937557	0.00574265	0.0099462	0.00148061	0.00714273	0.00992667	0.0134464	0.00923337	0.00868371	0.0028443	0.00622996	0.00881464	0.0056531	0.0114511	0.00722132
